PMS_Reference__c,tenancy_status__c
222630020004,Current
222630021003,Current
222630022006,Current
222630023002,Current
222630024004,Current
222630025004,Current
222630027004,Current
222630028004,Current
222630029002,Current
112417002003,Current
222630032001,Current
222630033004,Current
222630035007,Current
222630037005,Current
222630038002,Current
222630040006,Current
222630045008,Current
222630046005,Current
222630049003,Current
222630051006,Current
222630052006,Current
222630055005,Current
222630056005,Current
222630057005,Current
222630060004,Current
222630061005,Current
222630062003,Current
222630063006,Current
222630064003,Current
222630065003,Current
222630066003,Current
222630069001,Current
222630070004,Current
222630072002,Current
222630074004,Current
222630076002,Current
222630077002,Current
222630078005,Current
222630080008,Current
111771001001,Current
222630081003,Current
222630082002,Current
222630083003,Current
222630084002,Current
222630086004,Current
222630088002,Current
222630090003,Current
222630091005,Current
222630093003,Current
222630095005,Current
222630096003,Current
222630098003,Current
222630103004,Current
222630104006,Current
222630106004,Current
113561001001,Current
222630110004,Current
222630111005,Current
222630112007,Current
222630113003,Current
222630114003,Current
222630118004,Current
222630119004,Current
222630120002,Current
222630122005,Current
222630123002,Current
222630126005,Current
222630127003,Current
222630129003,Current
222630131004,Current
222630133006,Current
222630136002,Current
222630137001,Current
222630138002,Current
222630141005,Current
222630145003,Current
222630147003,Current
222630149007,Current
222630150004,Current
222630151005,Current
222630152002,Current
222630153004,Current
222630154004,Current
222630156006,Current
222630157002,Current
222630159003,Current
222630161006,Current
222630162005,Current
222630163006,Current
222630164002,Current
222630167003,Current
222630168003,Current
222630171004,Current
222630172006,Current
222630173003,Current
222630174004,Current
222630175003,Current
222630176003,Current
222630178003,Current
222630179003,Current
222630180004,Current
222630181006,Current
222630182005,Current
222630183002,Current
222630184003,Current
222630185003,Current
112242001002,Current
112528001002,Current
222630188004,Current
222630190004,Current
222630191006,Current
222630192003,Current
222630193001,Current
222630194003,Current
222630195002,Current
222630196005,Current
222630197005,Current
222630201004,Current
222630202001,Current
222630203004,Current
222630204002,Current
222630205004,Current
222630207004,Current
222630209003,Current
222630210006,Current
222630212005,Current
222630214003,Current
112900002003,Current
222630215006,Current
222630216005,Current
222630218002,Current
222630219003,Current
222630220005,Current
222630223003,Current
222630224005,Current
222630225004,Current
222630226006,Current
222630227002,Current
222630229006,Current
222630230004,Current
222630231006,Current
222630233007,Current
222630235006,Current
222630237002,Current
222631001005,Current
222631002008,Current
222631003005,Current
222631004004,Current
222631005004,Current
222631006005,Current
222631007004,Current
222631008006,Current
222631010001,Current
222631011002,Current
222631013003,Current
222631017003,Current
222631018003,Current
222631023003,Current
222631026003,Current
222631027005,Current
222631029002,Current
222631030003,Current
900002042001,Current
112885001002,Current
222631031004,Current
222631032006,Current
222631035003,Current
222631036004,Current
222631038005,Current
222631040004,Current
222631042003,Current
222631044004,Current
222631046004,Current
222639002002,Current
222639004001,Current
222639006001,Current
222639007004,Current
222639008003,Current
222639009003,Current
222639011003,Current
222639012002,Current
222639014001,Current
222639016001,Current
222639017004,Current
222639019002,Current
222639021004,Current
222639022004,Current
222639024005,Current
222639026003,Current
222639029001,Current
222639030002,Current
222639031004,Current
222639032001,Current
222639034004,Current
222639036003,Current
222639040003,Current
222639041002,Current
222639042005,Current
222639047003,Current
112519002002,Current
222639048001,Current
222639050005,Current
222639052001,Current
222639053004,Current
222639055003,Current
222639059004,Current
222639061003,Current
222639064004,Current
222639065003,Current
222639067001,Current
222639073005,Current
222639074003,Current
222639075005,Current
222639076001,Current
222639077005,Current
222639081004,Current
222639082003,Current
222639083005,Current
222639084001,Current
222639087004,Current
222639088001,Current
222639089001,Current
222639090004,Current
222639091003,Current
222639093004,Current
222639094003,Current
222639095005,Current
113803001001,Current
222639096004,Current
222639097005,Current
222639098003,Current
222639100002,Current
222639101002,Current
222639102004,Current
222639104004,Current
222639107001,Current
222639108003,Current
222639109002,Current
222639110002,Current
222639111004,Current
222639116003,Current
222639117004,Current
222639119004,Current
222639120002,Current
112893001002,Current
222639122004,Current
222639123001,Current
222639124004,Current
222639125004,Current
222639126001,Current
222639127002,Current
222639129002,Current
222639130003,Current
222639132002,Current
222639134004,Current
222639135002,Current
222639136004,Current
222639139003,Current
222640001001,Current
222640002003,Current
222640004003,Current
222640005001,Current
222640011003,Current
222640012002,Current
222640013001,Current
222640018002,Current
222640019001,Current
222640020002,Current
222640021003,Current
222640023003,Current
222640030001,Current
222640036001,Current
222640040003,Current
222640046003,Current
222640047002,Current
222640052002,Current
222640055001,Current
222640061002,Current
222640063003,Current
222640065003,Current
222640068003,Current
222640070002,Current
222640071002,Current
222640072003,Current
222640075004,Current
222640077005,Current
222640079003,Current
222640082004,Current
222640083005,Current
222640084003,Current
222640087002,Current
222640090001,Current
222640091001,Current
222640093002,Current
222640097005,Current
222640099003,Current
222640101002,Current
222640103003,Current
222640104003,Current
222640110002,Current
222640111005,Current
222640115002,Current
222640116003,Current
222640120004,Current
222643003001,Current
222643004002,Current
222643005002,Current
222643007001,Current
222643008003,Current
222643009001,Current
222643011001,Current
222643014003,Current
222643015003,Current
222643016002,Current
222643017001,Current
222643018002,Current
222643019002,Current
222643022002,Current
222643023003,Current
222643026002,Current
222643030001,Current
222643032003,Current
222643034002,Current
222643035004,Current
222643036005,Current
222643038002,Current
222643039002,Current
222643040001,Current
222643041002,Current
222643042004,Current
222643044003,Current
112907002001,Current
222643045002,Current
222643046003,Current
222643048003,Current
222643049002,Current
222643051001,Current
222643053002,Current
222643054002,Current
222643057001,Current
222643060002,Current
222643062001,Current
222643063002,Current
222643064001,Current
222643065001,Current
222643067002,Current
222643068003,Current
222643070001,Current
222643071002,Current
222643072002,Current
222643073001,Current
222643074003,Current
222643075003,Current
222643076003,Current
222643078003,Current
222643079003,Current
222643080003,Current
222643081002,Current
113974001001,Current
222643082002,Current
222643083002,Current
222643084002,Current
222643085003,Current
222643086002,Current
222643087001,Current
222643088002,Current
222643090003,Current
222643092002,Current
222643093001,Current
222643094002,Current
222643095002,Current
222643098003,Current
222643100002,Current
222643101002,Current
222643103002,Current
222648006003,Current
222648007004,Current
222648008003,Current
113677001001,Current
113594002002,Current
122486097003,Current
222648010003,Current
222648011006,Current
222648012003,Current
222648013002,Current
222648015003,Current
222648018003,Current
222648020004,Current
222648029003,Current
222648032004,Current
222648036003,Current
222648040004,Current
222648041004,Current
222648042003,Current
222648043003,Current
222648044004,Current
222648045003,Current
